BD-S002
BD-S003
BD-S004
12,reentry=1,0205782740-0-01,33.74,0
13,reentry=2,0205782740-0-02,35.51,0
14,reentry=1,0119331020-0-01,51.26,0
15,reentry=1,0118781020-0-01,51.87,0
16,reentry=2,0119331020-0-02,52.4,0
17,reentry=1,0205772740-0-01,52.67,0
18,reentry=1,0118801020-0-01,53.28,0
19,reentry=1,0118791020-0-01,53.89,0
20,reentry=2,0205772740-0-02,54.44,0
21,reentry=1,0118551020-A-0-01,54.5,0
22,reentry=1,0118571020-P-0-01,55.11,0
23,reentry=1,0118771020-0-01,59.85,0
24,reentry=1,0118421020-A-0-01,63.88,0
25,reentry=1,0119311020-0-01,75.2,0
26,reentry=1,0118491020-P-0-01,80.2,0
27,reentry=1,0206902680-0-01,122.93,0
28,reentry=1,0206282680-0-01,123.54,0
29,reentry=2,0206902680-0-02,124.07,0
30,reentry=2,0206282680-0-02,125.21,0
31,reentry=3,0206902680-0-03,125.84,0
32,reentry=3,0206282680-0-03,127.61,0
33,reentry=1,0206212680-0-01,129.12,0
34,reentry=2,0206212680-0-02,130.26,0
35,reentry=3,0206212680-0-03,132.03,0
36,reentry=1,0206232680-0-01,134.92,0
37,reentry=1,0206222680-0-01,135.92,0
38,reentry=2,0206232680-0-02,136.06,0
39,reentry=1,0206252680-0-01,136.92,0
40,reentry=2,0206222680-0-02,137.2,0
41,reentry=3,0206232680-0-03,137.83,0
42,reentry=2,0206252680-0-02,138.34,0
43,reentry=1,0205792740-0-01,139.48,0
44,reentry=1,0119321020-0-01,139.53,0
45,reentry=3,0206222680-0-03,139.6,0
46,reentry=1,0206202680-0-01,140.92,0
47,reentry=3,0206252680-0-03,141.37,0
48,reentry=1,0206272680-0-01,144.91,0
49,reentry=1,0205802600-0-11,145.19,0
50,reentry=2,0205802600-0-12,148.45,0
51,reentry=2,0206202680-0-02,151.76,0
52,reentry=1,0206192680-0-01,152.9,0
53,reentry=3,0206202680-0-03,153.53,0
BD-S011
1,reentry=1,0119261020-0-01,2.55,0
2,reentry=2,0119261020-0-02,4.32,0
3,reentry=1,0118811020-0-01,4.68,0
4,reentry=2,0118811020-0-02,6.45,0
5,reentry=1,0119011020-0-01,10.11,0
6,reentry=1,0118821020-0-01,16.1,0
7,reentry=1,0119251020-P-0-01,17.48,0
8,reentry=2,0118821020-0-02,17.87,0
9,reentry=1,0118951020-0-01,18.62,0
10,reentry=1,0119291020-0-01,20.86,0
11,reentry=1,0119281020-0-01,21.47,0
12,reentry=1,0118931020-0-01,22.08,0
13,reentry=1,0118961020-0-01,23.61,0
14,reentry=1,0118971020-0-01,27.94,0
15,reentry=1,0118881020-0-01,28.55,0
16,reentry=1,0118871020-0-01,29.16,0
17,reentry=1,0118861020-0-01,30.23,0
18,reentry=1,0117981020-0-01,31.37,0
19,reentry=1,0118941020-0-01,37.11,0
20,reentry=1,0119001020-0-01,44.52,0
21,reentry=1,0119301020-0-01,68.35,0
22,reentry=1,0118831020-0-01,71.24,0
23,reentry=1,0119271020-0-01,83.74,0
24,reentry=1,0118651020-0-01,110.5,0
25,reentry=1,0118991020-A-0-01,128.03,0
26,reentry=1,0118981020-C-0-01,133,0
27,reentry=1,0118921020-0-01,140.14,0
28,reentry=1,0601811220-0-01,146.23,0
29,reentry=1,0118911020-0-01,153.99,0
BD-S012
1,reentry=1,0205782740-0-01,32.13,1
2,reentry=1,0703131100-0-01,34.53,1
3,reentry=2,0703131100-0-02,36.33,1
4,reentry=1,0118741020-0-01,37.33,1
5,reentry=2,0118741020-0-02,38.33,1
6,reentry=1,0119201020-0-01,43.33,1
7,reentry=2,0119201020-0-02,44.33,1
8,reentry=1,0205772740-0-01,51.06,1
9,reentry=1,0118731020-0-01,62.13,1
10,reentry=2,0118731020-0-02,63.13,1
11,reentry=1,9800257701-0-01,64.13,1
12,reentry=1,0118721020-0-01,65.13,1
13,reentry=2,0118721020-0-02,66.13,1
14,reentry=1,0703121100-0-01,67.13,1
15,reentry=2,0703121100-0-02,68.93,1
16,reentry=1,0119211020-D-0-01,69.93,1
17,reentry=2,0119211020-D-0-02,70.93,1
18,reentry=1,0601711100-A-0-01,71.93,1
19,reentry=1,0118751020-0-01,73.33,1
20,reentry=2,0118751020-0-02,74.33,1
21,reentry=1,0703141100-0-01,75.33,1
22,reentry=2,0703141100-0-02,77.13,1
23,reentry=1,0601681100-Fe-0-01,78.13,1
24,reentry=1,0118831020-0-01,79.13,1
25,reentry=1,0119221020-D-0-01,81.06,1
26,reentry=2,0119221020-D-0-02,82.06,1
27,reentry=1,0703011100-0-01,83.06,1
28,reentry=2,0703011100-0-02,84.86,1
29,reentry=1,0118671020-0-01,97.51,1
30,reentry=2,0118671020-0-02,98.51,1
31,reentry=1,0206642600-0-01,100.26,1
32,reentry=1,0703061100-0-01,101.26,1
33,reentry=1,0118851020-0-01,102.26,1
34,reentry=1,0118841020-0-01,103.26,1
35,reentry=1,0118681020-0-01,104.26,1
